ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11560,영등포구,13200,신길동,1,대지,0150,0003,쌍용프라임,20240125,40000,27.86,18.6,3.0,,,2019,연립다세대,중개거래,서울 영등포구
2024,11410,서대문구,11100,홍제동,1,대지,0460,0000,인왕산현대,20240125,70000,59.93,0.0,15.0,,,2000,아파트,중개거래,서울 서대문구
2024,11560,영등포구,11300,당산동3가,1,대지,0561,0000,동부센트레빌,20240125,115000,114.96,0.0,1.0,,,2003,아파트,중개거래,"서울 광진구, 서울 영등포구"
2024,11560,영등포구,13200,신길동,1,대지,4934,0000,삼성래미안,20240125,77750,59.33,0.0,10.0,,,2001,아파트,중개거래,서울 영등포구
2024,11740,강동구,10100,명일동,1,대지,0359,0000,래미안솔베뉴,20240125,120000,78.07,0.0,9.0,,,2019,아파트,직거래,
2024,11110,종로구,10700,적선동,1,대지,0156,0000,광화문 플래티넘,20240125,38500,51.24,73.69,6.0,,,2003,오피스텔,중개거래,"서울 마포구, 서울 종로구"
2024,11545,금천구,10200,독산동,1,대지,1037,0015,호암빌(1037),20240125,23800,27.83,16.03,3.0,,,2015,연립다세대,중개거래,서울 금천구
2024,11590,동작구,10200,상도동,1,대지,0450,0000,상도동래미안1차,20240125,118000,114.17,0.0,9.0,,,2004,아파트,중개거래,서울 동작구
2024,11740,강동구,10700,암사동,1,대지,0475,0034,삼흥빌라,20240125,22000,47.1,23.06,2.0,,,1993,연립다세대,중개거래,서울 강동구
2024,11380,은평구,10700,응암동,1,대지,0110,0038,삼영N캐슬,20240125,24800,29.98,11.69,6.0,,,2016,연립다세대,중개거래,서울 은평구
2024,11500,강서구,10300,화곡동,1,대지,0870,0041,서로아트빌,20240125,18600,55.24,34.49,3.0,,,2002,연립다세대,중개거래,서울 강서구
2024,11545,금천구,10100,가산동,1,대지,0550,0017,가산 미소지움,20240125,10600,15.88,15.88,6.0,,20240125,2017,오피스텔,중개거래,서울 금천구
2024,11740,강동구,10700,암사동,1,대지,0670,0000,동원베네스트,20240125,74800,84.89,0.0,4.0,,,2002,아파트,중개거래,서울 강동구
2024,11350,노원구,10500,상계동,1,대지,0730,0002,상계주공3(고층),20240125,63000,58.01,0.0,5.0,,,1987,아파트,중개거래,서울 노원구
2024,11545,금천구,10100,가산동,1,대지,0535,0007,G밸리 하우스디 어반,20240125,16500,19.24,29.21,14.0,,,2019,오피스텔,직거래,
2024,11545,금천구,10300,시흥동,1,대지,0845,0025,하이에코빌B(845-25),20240124,26800,41.59,23.48,2.0,,,2013,연립다세대,중개거래,서울 금천구
2024,11530,구로구,10200,구로동,1,대지,0074,0030,현대,20240124,47500,56.49,0.0,5.0,,,1988,아파트,직거래,
2024,11320,도봉구,10700,창동,1,대지,0010,0000,(10),20240124,7250,25.53,29.48,8.0,,,1991,오피스텔,중개거래,"서울 강북구, 서울 도봉구"
2024,11350,노원구,10300,공릉동,1,대지,0254,0000,태릉우성아파트,20240124,70000,66.87,0.0,9.0,,,1985,아파트,중개거래,서울 노원구
2024,11215,광진구,10300,구의동,1,대지,0043,0004,써미트빌,20240124,32000,35.07,26.54,3.0,,,2017,연립다세대,중개거래,서울 광진구
2024,11740,강동구,10500,길동,1,대지,0326,0009,토성하우스,20240124,39300,43.93,24.8,4.0,,,2020,연립다세대,중개거래,서울 강동구
2024,11590,동작구,10700,사당동,1,대지,0220,0064,진주빌라,20240124,40000,73.96,34.99,3.0,,,1998,연립다세대,중개거래,서울 마포구
2024,11470,양천구,10100,신정동,1,대지,1259,0000,신트리1,20240124,59000,49.95,0.0,14.0,,,1999,아파트,중개거래,서울 양천구
2024,11650,서초구,10800,서초동,1,대지,1600,0007,동양라디안루키,20240124,11800,17.94,24.47,11.0,,,2004,오피스텔,중개거래,서울 서초구
2024,11230,동대문구,10500,답십리동,1,대지,0012,0000,e편한세상 답십리 아르테포레,20240124,67170,59.95,0.0,10.0,입주권,,0,아파트,직거래,
2024,11230,동대문구,10500,답십리동,1,대지,0530,0015,현대썬앤빌청계,20240124,12900,14.72,0.0,13.0,,,2016,아파트,중개거래,서울 동대문구
2024,11680,강남구,10300,개포동,1,대지,1193,0005,개포비버리하임,20240124,45000,27.72,17.89,5.0,,,2018,연립다세대,중개거래,서울 서초구
2024,11560,영등포구,13300,대림동,1,대지,0608,0001,현대3차,20240124,52000,43.92,0.0,26.0,,,1997,아파트,직거래,
2024,11650,서초구,10200,양재동,1,대지,0391,0011,(391-11),20240124,36000,31.28,17.2,1.0,,,1994,연립다세대,중개거래,서울 서초구
2024,11500,강서구,10900,방화동,1,대지,0612,0000,마곡킹덤펜타리움,20240124,22500,17.94,6.05,10.0,,,2021,연립다세대,직거래,
2024,11140,중구,16500,황학동,1,대지,1572,0000,동광팰리스,20240124,28000,27.98,0.0,11.0,,,2018,아파트,중개거래,서울 성동구
2024,11320,도봉구,10700,창동,1,대지,0647,0001,북한산현대홈시티,20240124,32250,60.97,74.4,2.0,,,2005,오피스텔,중개거래,서울 도봉구
2024,11410,서대문구,11800,홍은동,1,대지,0467,0000,북한산두산위브,20240124,84800,84.98,0.0,13.0,,,2020,아파트,중개거래,서울 서대문구
2024,11230,동대문구,10900,휘경동,1,대지,0322,0002,회기역 더이스트팰리스,20240124,21078,16.69,28.65,15.0,,,2020,오피스텔,중개거래,서울 동대문구
2024,11305,강북구,10100,미아동,1,대지,0224,0011,제이하우스타운,20240124,23500,58.76,32.9,5.0,,,2012,연립다세대,직거래,
2024,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,20240124,117500,59.35,0.0,15.0,,,2016,아파트,중개거래,서울 강동구
2024,11230,동대문구,10200,용두동,1,대지,0112,0096,덕산맨션(112-96),20240124,46500,70.33,39.78,3.0,,,2008,연립다세대,중개거래,서울 동대문구
2024,11530,구로구,10800,오류동,1,대지,0201,0003,동건수목원,20240124,31500,43.26,27.92,5.0,,20240130,2018,연립다세대,중개거래,서울 구로구
2024,11380,은평구,10400,갈현동,1,대지,0326,0000,한솔쉐르빌(7차),20240124,13000,53.8,26.15,4.0,,,2002,연립다세대,직거래,
2024,11215,광진구,10100,중곡동,1,대지,0121,0035,삼성아트빌B,20240124,34700,59.2,28.67,2.0,,,2003,연립다세대,중개거래,서울 광진구
2024,11560,영등포구,13200,신길동,1,대지,0261,0022,신길레전드힐스,20240124,10200,13.74,0.0,13.0,,,2013,아파트,중개거래,서울 영등포구
2024,11470,양천구,10100,신정동,1,대지,0884,0020,SK자이빌,20240124,27000,34.72,20.3,5.0,,,2015,연립다세대,중개거래,"서울 강서구, 서울 양천구"
2024,11290,성북구,12500,안암동5가,,,,,,20240124,90000,143.84,96.0,0.0,,,1994,단독다가구,중개거래,서울 성북구
2024,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,20240124,166000,59.96,0.0,13.0,,,2018,아파트,중개거래,서울 송파구
2024,11500,강서구,10200,등촌동,1,대지,0715,0000,등촌동아이파크,20240124,70100,119.9,0.0,17.0,,,2004,아파트,직거래,
2024,11500,강서구,10300,화곡동,1,대지,1035,0003,동우하이빌,20240124,27900,25.11,15.91,3.0,,,2021,연립다세대,직거래,
2024,11470,양천구,10300,신월동,1,대지,0460,0023,새얀아트빌,20240124,19000,26.57,17.11,5.0,,,2017,연립다세대,중개거래,서울 양천구
2024,11380,은평구,10900,신사동,1,대지,0016,0001,금강블루(16-1),20240124,22500,29.75,18.2,5.0,,,2016,연립다세대,중개거래,서울 은평구
2024,11740,강동구,10900,천호동,1,대지,0467,0011,현진리버파크,20240124,30000,23.24,0.0,9.0,,,2017,아파트,중개거래,서울 송파구
2024,11305,강북구,10100,미아동,1,대지,0330,0026,동성빌라(Green),20240124,27000,56.84,25.22,2.0,,,1997,연립다세대,중개거래,"서울 강북구, 서울 성북구"
2024,11530,구로구,10800,오류동,1,대지,0201,0003,동건수목원,20240124,31500,43.26,27.92,5.0,,,2018,연립다세대,중개거래,서울 구로구
2024,11140,중구,16700,정동,1,대지,0037,0000,삼정아트테라스정동,20240124,37800,22.1,0.0,6.0,,,2020,아파트,중개거래,서울 중구
2024,11140,중구,13400,인현동2가,1,대지,0192,0030,인현상가/신성아파트,20240124,33800,41.62,0.0,8.0,,,1968,아파트,중개거래,서울 중구
2024,11470,양천구,10100,신정동,1,대지,0329,0000,목동신시가지14,20240124,140000,71.4,0.0,5.0,,,1987,아파트,중개거래,서울 양천구
2024,11545,금천구,10200,독산동,1,대지,1156,0000,금천 롯데캐슬 골드파크 4차,20240124,27000,33.68,52.98,17.0,,,2019,오피스텔,중개거래,서울 금천구
2024,11545,금천구,10200,독산동,1,대지,0711,0002,금천현대,20240124,49500,59.82,0.0,16.0,,,2002,아파트,중개거래,서울 금천구
2024,11500,강서구,10400,가양동,1,대지,0237,0003,한림빌라,20240124,22000,55.71,34.56,2.0,,,1999,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10300,화곡동,1,대지,0046,0104,성주빌라C동,20240123,15500,48.52,24.76,4.0,,20240123,1995,연립다세대,중개거래,서울 용산구
2024,11290,성북구,13300,정릉동,1,대지,0239,0000,정릉풍림아이원,20240123,49500,59.88,0.0,12.0,,,2005,아파트,중개거래,서울 성북구
2024,11215,광진구,10500,자양동,1,대지,0052,0200,랜드마크,20240123,41000,30.01,26.4,5.0,,,2016,연립다세대,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0046,0104,성주빌라C동,20240123,15500,48.52,24.76,4.0,,,1995,연립다세대,중개거래,서울 용산구
2024,11470,양천구,10200,목동,1,대지,0925,0000,목동신시가지7,20240123,142500,53.88,0.0,13.0,,,1986,아파트,중개거래,서울 양천구
2024,11215,광진구,10100,중곡동,1,대지,0196,0008,상진라인빌,20240123,29700,33.99,20.42,3.0,,,2023,연립다세대,직거래,
2024,11215,광진구,10100,중곡동,1,대지,0196,0008,상진라인빌,20240123,37550,41.2,24.75,3.0,,,2023,연립다세대,직거래,
2024,11170,용산구,11700,원효로3가,1,대지,0130,0001,용산파크뷰II,20240123,34800,22.21,29.93,6.0,,,2020,오피스텔,중개거래,서울 용산구
2024,11650,서초구,10800,서초동,1,대지,1308,0026,강남역리가스퀘어,20240123,31000,36.93,48.36,5.0,,,2012,오피스텔,중개거래,"경기 성남분당구, 서울 서초구"
2024,11215,광진구,10100,중곡동,1,대지,0196,0008,상진라인빌,20240123,37150,41.2,24.75,5.0,,,2023,연립다세대,직거래,
2024,11290,성북구,13900,석관동,1,대지,0130,0004,한신빌라(130-4),20240123,30200,52.48,31.53,3.0,,,2002,연립다세대,중개거래,서울 성북구
2024,11380,은평구,10900,신사동,1,대지,0029,0140,초원넥스빌(29-140),20240123,25000,53.4,26.93,2.0,,,2006,연립다세대,중개거래,서울 은평구
2024,11350,노원구,10500,상계동,1,대지,0637,0000,상계주공13(고층),20240123,34500,45.9,0.0,7.0,,,1989,아파트,중개거래,서울 노원구
2024,11215,광진구,10100,중곡동,1,대지,0196,0008,상진라인빌,20240123,34150,38.44,23.09,2.0,,,2023,연립다세대,직거래,
2024,11545,금천구,10100,가산동,1,대지,0776,0000,가산대명벨리온,20240123,20500,30.57,47.19,12.0,,20240124,2017,오피스텔,중개거래,
2024,11230,동대문구,10900,휘경동,1,대지,0258,0000,리브인,20240123,34800,22.16,7.15,11.0,,,2022,연립다세대,직거래,
2024,11215,광진구,10100,중곡동,1,대지,0196,0008,상진라인빌,20240123,36800,41.2,24.75,2.0,,,2023,연립다세대,직거래,
2023,11710,송파구,10400,송파동,1,대지,0095,0007,HANYANGLEEPS,20240123,11000,13.38,10.61,5.0,,,2012,연립다세대,중개거래,서울 송파구
2024,11440,마포구,10700,마포동,1,대지,0350,0000,강변한신코아,20240123,18000,26.4,26.4,4.0,,,1992,오피스텔,중개거래,서울 마포구
2024,11290,성북구,10300,돈암동,1,대지,0524,0000,일신건영휴먼빌아파트,20240123,71500,84.98,0.0,2.0,,,2005,아파트,중개거래,서울 성북구
2024,11380,은평구,10800,역촌동,1,대지,0235,0000,로얄팰리스(235-0),20240123,30000,43.74,28.91,2.0,,,2015,연립다세대,중개거래,서울 은평구
2024,11740,강동구,10100,명일동,1,대지,0015,0000,삼익그린2차,20240123,97000,54.81,0.0,13.0,,,1983,아파트,중개거래,서울 강동구
2024,11530,구로구,10200,구로동,1,대지,0026,0000,신도림포스빌,20240123,21000,33.69,70.28,15.0,,,2004,오피스텔,직거래,
2024,11680,강남구,10300,개포동,1,대지,0013,0003,대청타워,20240123,21700,31.91,44.75,11.0,,,1997,오피스텔,중개거래,서울 강남구
2024,11530,구로구,10200,구로동,1,대지,0110,0000,종인아네스트,20240123,10500,16.04,0.0,19.0,,,2012,아파트,중개거래,서울 구로구
2024,11710,송파구,10800,문정동,1,대지,0620,0000,송파푸르지오시티,20240123,43000,46.55,60.68,11.0,,,2013,오피스텔,중개거래,서울 송파구
2024,11740,강동구,10700,암사동,1,대지,0414,0002,롯데캐슬퍼스트,20240123,134500,84.81,0.0,8.0,,,2008,아파트,중개거래,서울 강동구
2024,11545,금천구,10100,가산동,1,대지,0776,0000,가산대명벨리온,20240123,20500,30.57,47.19,12.0,,,2017,오피스텔,중개거래,
2024,11680,강남구,11200,자곡동,1,대지,0602,0000,강남자곡아이파크,20240123,120000,59.96,0.0,6.0,,,2014,아파트,중개거래,서울 강남구
2024,11530,구로구,10200,구로동,1,대지,1257,0000,럭키,20240123,53500,56.11,0.0,5.0,,,1992,아파트,중개거래,서울 구로구
2024,11260,중랑구,10500,망우동,1,대지,0405,0027,금산아트빌라,20240123,25500,67.83,36.49,2.0,,,1999,연립다세대,중개거래,서울 중랑구
2024,11710,송파구,10400,송파동,1,대지,0118,0033,리치빌,20240123,50000,69.93,38.2,4.0,,,2002,연립다세대,중개거래,서울 송파구
2024,11320,도봉구,10500,쌍문동,1,대지,0069,0070,"이도아트빌라(A,B동)",20240123,15700,43.01,22.51,2.0,,,1997,연립다세대,중개거래,서울 도봉구
2024,11215,광진구,10100,중곡동,1,대지,0196,0008,상진라인빌,20240123,40750,44.44,26.69,4.0,,,2023,연립다세대,직거래,
2024,11710,송파구,11400,마천동,1,대지,0014,0014,대우빌라,20240123,27500,52.08,48.01,1.0,,,1990,연립다세대,중개거래,서울 송파구
2024,11380,은평구,10700,응암동,1,대지,0766,0000,백련산파크자이,20240123,60000,49.76,0.0,16.0,,,2021,아파트,중개거래,서울 은평구
2024,11530,구로구,10900,궁동,1,대지,0175,0001,삼성드림빌,20240123,14000,29.89,26.27,4.0,,,2014,연립다세대,직거래,
2024,11380,은평구,11400,진관동,1,대지,0100,0000,은평헤스티아,20240123,11700,26.23,39.39,5.0,,,2015,오피스텔,중개거래,"서울 강서구, 서울 은평구"
2024,11545,금천구,10200,독산동,1,대지,1093,0004,한신아파트,20240123,61000,89.46,0.0,6.0,,,1991,아파트,중개거래,서울 양천구
2024,11215,광진구,10100,중곡동,1,대지,0196,0008,상진라인빌,20240123,37550,41.2,24.75,4.0,,,2023,연립다세대,직거래,
2024,11470,양천구,10300,신월동,1,대지,1075,0000,목동센트럴아이파크위브1단지,20240123,105000,84.98,0.0,14.0,,,2020,아파트,중개거래,서울 양천구
2024,11500,강서구,10300,화곡동,1,대지,0157,0014,도원빌리지,20240123,22000,67.84,34.35,1.0,,,2002,연립다세대,중개거래,서울 강서구
2024,11545,금천구,10200,독산동,1,대지,0378,0204,한신위너스,20240123,18000,28.08,15.99,2.0,,,2015,연립다세대,중개거래,경기 부천원미구
2024,11215,광진구,10100,중곡동,1,대지,0196,0008,상진라인빌,20240123,34850,38.44,23.09,3.0,,,2023,연립다세대,직거래,
2024,11320,도봉구,10800,도봉동,1,대지,0569,0010,예원21,20240123,30000,53.74,37.37,5.0,,,2016,연립다세대,중개거래,서울 도봉구
2024,11215,광진구,10100,중곡동,1,대지,0196,0008,상진라인빌,20240123,39250,44.44,26.69,5.0,,,2023,연립다세대,직거래,
2024,11590,동작구,10200,상도동,1,대지,0465,0004,모던빌리지,20240123,45000,71.96,60.08,4.0,,,2003,연립다세대,중개거래,서울 동작구
2024,11560,영등포구,11100,당산동1가,1,대지,0144,0000,블리스다임빌,20240123,32000,29.22,38.92,2.0,,,2017,오피스텔,직거래,
2024,11350,노원구,10500,상계동,1,대지,0138,0114,각광빌라,20240123,12000,38.2,28.46,1.0,,,1991,연립다세대,중개거래,서울 노원구
2024,11590,동작구,10700,사당동,,,,,,20240123,83000,135.42,116.0,0.0,,,1978,단독다가구,중개거래,서울 동작구
2024,11320,도봉구,10700,창동,1,대지,0647,0001,북한산현대홈시티,20240123,32250,60.97,74.4,2.0,,20240124,2005,오피스텔,중개거래,서울 도봉구
2024,11500,강서구,10300,화곡동,1,대지,0857,0008,보노하우스(857-8),20240123,23000,32.14,21.41,4.0,,,2015,연립다세대,중개거래,서울 강서구
2024,11350,노원구,10300,공릉동,1,대지,0081,0000,태강아파트(아이파크),20240123,48000,49.6,0.0,7.0,,,1999,아파트,중개거래,서울 노원구
2024,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,20240123,55000,59.98,0.0,7.0,,,2004,아파트,중개거래,서울 강북구
2024,11215,광진구,10100,중곡동,1,대지,0196,0008,상진라인빌,20240123,29200,33.99,20.42,2.0,,,2023,연립다세대,직거래,
2024,11440,마포구,12500,성산동,1,대지,0214,0018,상명빌라,20240123,20000,39.76,18.8,-1.0,,,1993,연립다세대,중개거래,서울 마포구
2024,11350,노원구,10500,상계동,1,대지,0140,0274,보광빌딩,20240123,25000,43.24,62.54,3.0,,,2006,오피스텔,직거래,
2024,11410,서대문구,11800,홍은동,1,대지,0455,0000,홍은동벽산,20240123,69500,84.96,0.0,8.0,,,1997,아파트,중개거래,서울 서대문구
